COG0016,0.0005678054618812147,-261.43562962612606
COG0048,0.0008359556825306213,-261.921173295868
COG0049,0.003256045629809912,-248.4559025052801
COG0051,0.0016524680892686598,-238.28387672081988
COG0052,0.0011480132725211404,-235.2663107936613
COG0060,0.00218125370140458,-246.5049644469291
COG0072,0.0006089226721351811,-244.5246260999385
COG0080,0.0009196942243353025,-236.5592850025964
COG0081,0.0012170317522957068,-245.17592999980434
COG0087,0.001024795571898702,-240.7925102848753
COG0088,0.00043863173049778285,-253.90176579537678
COG0089,0.0010438966671119645,-245.97537503835485
COG0090,0.001036457744701719,-232.92342153768985
COG0091,0.002385652301255535,-237.07346479099883
COG0092,0.001713738471142621,-236.7505178059309
COG0093,0.001352190482436882,-254.03573675231362
COG0096,0.0011006885955664155,-243.06822423354473
COG0097,0.0011712134952196922,-259.018239429623
COG0100,0.000909404706391453,-238.41405408700516
COG0102,0.0004271894231568874,-250.6272376964334
COG0103,0.0014642499551729387,-236.67437446703448
COG0130,0.0007648094204648001,-235.3719040248013
COG0184,0.0005652549152397571,-237.8801800650083
COG0185,0.003951613525034412,-253.94182062607976
COG0186,0.0006851361807537898,-236.0488203514462
COG0197,0.001427609785431922,-242.83437085443583
COG0198,0.0010101817901847214,-241.87914073450938
COG0200,0.0009833054731962767,-237.22399501145728
COG0201,0.0014754697994667767,-240.85250025069388
COG0244,0.0007664768810997368,-238.68377098490316
COG0256,0.0015151606408813343,-252.2359230281972
COG0532,0.0016692253327948504,-242.50420026880872
COG0541,0.0007086244950666851,-242.74324773051163
COG0552,0.000645478324085083,-246.03738999788612
