COG0016,0.0005817713991888927,-187.79217441572547
COG0048,0.00026944762434170965,-227.12531721134164
COG0049,0.00026944762434170965,-227.12531721134164
COG0052,0.0003822361208905001,-206.80079523859308
COG0060,0.00037527676375757104,-191.28403901026005
COG0072,0.0005312287214892768,-195.84621314858234
COG0080,0.0006399935296142142,-204.1651440023939
COG0081,0.0005807558068258254,-193.82739269077624
COG0087,0.00035823397354976946,-194.5249340082307
COG0088,0.0004984911904722696,-191.64322717157205
COG0089,0.0002614233029348398,-186.4817303702242
COG0090,0.0004321033527848622,-191.3193774419621
COG0091,0.00015305023542862124,-210.69328495421888
COG0092,0.0019718319114637437,-196.71632437685605
COG0093,0.0004559470622281759,-196.81406516558542
COG0094,0.0007950170206257526,-195.3450956497514
COG0096,0.0002648207704656955,-223.27229784017968
COG0097,0.0003616205296173689,-193.3390507509241
COG0100,6.028475344533292e-05,-222.06133800641527
COG0102,6.028475344533292e-05,-222.06133800641527
COG0103,0.00026069971137871465,-196.83150411057235
COG0130,0.0004285748065350727,-190.2422916286732
COG0184,0.0006661327217968274,-205.06523501083493
COG0185,0.00021671527842477166,-184.88287082710727
COG0186,0.0002148809182435842,-189.98673655880773
COG0197,0.0005672848544247222,-205.8565808197147
COG0198,0.0003728023257712372,-190.3705208694942
COG0200,0.0007387001559339516,-194.99771190330523
COG0201,0.0005366174628811263,-191.72168009374442
COG0244,0.000324887825903779,-203.58861850660165
COG0256,0.0009942845215627375,-201.8848005016829
COG0504,0.0003425448195575835,-185.6505585517097
COG0532,0.0003722156534015901,-202.9193119966317
COG0541,0.0009655689223523933,-196.56326728631296
